timestamp,data
1722527816.4529135,"[-0.006542077887058249, -0.08660529453582785, -0.031955692000611574, 0.0, 0.0, 0.0]"
1722527816.4529479,"[-0.002614168281314742, -0.08534510239335585, -0.02985769224239201, 0.0, 0.0, 0.0]"
1722527816.4580982,"[-0.0026321704724025256, -0.08593906072935817, -0.030065405119123745, 0.0, 0.0, 0.0]"
1722527816.4581203,"[-0.007787043427763379, -0.08114022401094852, -0.02232978582466238, 0.0, 0.0, 0.0]"
1722527816.4585865,"[-0.007841625507864524, -0.08170896389887573, -0.022486303015022167, 0.0, 0.0, 0.0]"
1722527816.458708,"[-0.00789620758796567, -0.08227770378680294, -0.02264282020538195, 0.0, 0.0, 0.0]"
1722527816.4587264,"[-0.006186466961129187, -0.08171763198870086, -0.021989124017237082, 0.0, 0.0, 0.0]"
1722527816.4587448,"[-0.0038561517864598204, -0.08061158614264881, -0.01969336284059314, 0.0, 0.0, 0.0]"
1722527816.4587572,"[0.031814770357097975, -0.0777954883659824, -0.014950851634302063, 0.0, 0.0, 0.0]"
1722527816.4587708,"[0.035199649394072684, -0.07612315523742678, -0.013109495033081533, 0.0, 0.0, 0.0]"
1722527816.4587996,"[0.03725512954148481, -0.07529597582853799, -0.012398878207486573, 0.0, 0.0, 0.0]"
1722527816.4588158,"[0.038764510718812845, -0.07446838409212188, -0.009997303743771942, 0.0, 0.0, 0.0]"
1722527816.4591336,"[0.039031135676796246, -0.07497917682882488, -0.010065405279361535, 0.0, 0.0, 0.0]"
1722527816.4591548,"[0.009818656054332393, -0.07152319995354052, 0.000868937802547908, 0.0, 0.0, 0.0]"
1722527816.459176,"[0.009887478409853413, -0.07202453079433636, 0.0008750284880797858, 0.0, 0.0, 0.0]"
1722527816.4594753,"[0.014350385145837731, -0.06774664698520563, 0.0038762973491692316, 0.0, 0.0, 0.0]"
1722527816.459509,"[0.024128336910730228, -0.06251290971422924, 0.02219957104801303, 0.0, 0.0, 0.0]"
1722527816.4595287,"[0.027017793863945618, -0.0603776805027444, 0.02284914765463576, 0.0, 0.0, 0.0]"
1722527816.4595504,"[0.028846762011600545, -0.058800035373286756, 0.02187011294886175, 0.0, 0.0, 0.0]"
1722527816.4595819,"[0.014667357436010105, -0.060462153054739294, 0.0398314190063936, 0.0, 0.0, 0.0]"
