Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,0.046361,0.076098,-1.642517,658.914978,-760.715149,187.974228,-2.182117,2.275147,-0.011730,528.087341,-2825.229492,139.391052
2,0,0.046605,0.076054,-1.642486,658.907410,-760.743164,187.948120,-2.182438,2.275249,-0.010772,528.099548,-2825.287354,139.403198
3,0,0.046769,0.076273,-1.642436,658.911499,-760.779541,187.920349,-2.182872,2.275007,-0.009971,528.098572,-2825.351074,139.311172
4,0,0.046761,0.076231,-1.642465,658.910645,-760.806885,187.909363,-2.180207,2.280143,-0.009973,527.547485,-2824.784668,139.926331
5,0,0.047330,0.076107,-1.642340,658.907349,-760.785400,187.947266,-2.182688,2.275720,-0.010689,528.053467,-2825.373291,139.343964
6,0,0.047198,0.076199,-1.642386,658.914001,-760.772827,187.952774,-2.182444,2.275183,-0.010710,528.120300,-2825.341797,139.353317
7,0,0.046892,0.075884,-1.642173,658.930969,-760.751099,187.980728,-0.340255,0.138568,1.567736,527.727051,-2820.786865,133.296463
8,0,0.046893,0.075802,-1.642438,658.926941,-760.721497,187.995071,-0.313137,0.128394,1.568287,527.659363,-2820.644043,133.268356
9,0,0.046727,0.075918,-1.642407,658.915222,-760.701660,187.994629,-0.295866,0.122056,1.568436,527.670715,-2820.637695,133.332382
10,0,0.046679,0.076148,-1.642491,658.921692,-760.716248,187.969849,-0.011198,-0.016919,1.559721,527.549500,-2821.407959,133.879044
11,0,0.047064,0.076740,-1.642697,658.916260,-760.764954,187.943771,-0.017098,0.000002,1.558259,526.959045,-2821.452393,133.851364
12,0,0.046966,0.076121,-1.642397,658.893372,-760.786560,187.923004,-0.017008,-0.000065,1.558121,526.959106,-2821.526367,133.800781
13,0,0.047307,0.075758,-1.642452,658.895752,-760.796082,187.926086,-0.017494,0.000210,1.558165,526.958496,-2821.532227,133.812500
14,0,0.047566,0.075936,-1.642228,658.894165,-760.765381,187.952515,-0.017348,0.000198,1.558107,526.973572,-2821.482422,133.834656
15,0,0.046887,0.076003,-1.642223,658.910889,-760.730957,187.986221,-0.017389,0.000394,1.558018,526.977539,-2821.421387,133.901306
16,0,0.046567,0.075895,-1.642549,658.952576,-760.720093,188.013748,-0.017202,0.000085,1.558052,527.007263,-2821.376709,133.919724
17,0,0.046106,0.075864,-1.642392,658.948364,-760.708130,188.011765,-0.016305,-0.000350,1.557885,526.985229,-2821.316162,133.992996
18,0,0.046985,0.076206,-1.642463,658.927368,-760.739807,187.977936,-0.015527,-0.000607,1.557686,527.012817,-2821.336182,134.001419
19,0,0.046954,0.076305,-1.642492,658.903259,-760.770508,187.948044,-0.017316,0.000079,1.558215,526.989014,-2821.456787,133.809906
20,0,0.047516,0.076346,-1.642293,658.894592,-760.787170,187.943924,-0.012679,-0.001260,1.559538,526.277039,-2821.750977,134.562103
21,0,0.047473,0.076454,-1.642123,658.894958,-760.787415,187.951813,-0.012750,-0.000841,1.559825,526.471802,-2821.622803,134.256226
22,0,0.046615,0.076323,-1.642249,658.908386,-760.772949,187.967773,-0.012495,-0.001433,1.559575,526.272644,-2821.730713,134.589294
23,0,0.046872,0.076260,-1.642481,658.929199,-760.741089,187.973846,-0.012086,-0.000992,1.559548,526.500610,-2821.530762,134.370865
24,0,0.046033,0.076075,-1.642576,658.940002,-760.707397,187.974518,-0.012024,-0.000954,1.559523,526.494080,-2821.467773,134.349716
25,0,0.046150,0.075822,-1.642308,658.921204,-760.698120,187.954056,-0.012042,-0.001537,1.559551,526.507385,-2821.460693,134.344040
26,0,0.046692,0.076132,-1.642385,658.908386,-760.720703,187.947464,-0.011983,-0.001350,1.559541,526.488342,-2821.483887,134.329102
27,0,0.047102,0.075875,-1.642253,658.920776,-760.767151,187.976654,-0.012675,-0.000826,1.559632,526.479431,-2821.519043,134.292709
28,0,0.047514,0.076143,-1.642345,658.889282,-760.767944,187.979492,-0.012448,-0.001102,1.559709,526.470459,-2821.580566,134.292175
29,0,0.047773,0.076554,-1.642488,658.903870,-760.786621,187.968658,-0.012320,-0.000889,1.559749,526.466675,-2821.616943,134.323746
30,0,0.046827,0.076132,-1.642610,658.922913,-760.800842,187.942368,-0.012749,-0.000984,1.559723,526.478455,-2821.587402,134.296265
31,0,0.046303,0.076038,-1.642418,658.959717,-760.756836,187.935043,-0.012386,-0.001116,1.559878,526.484985,-2821.561768,134.283340
32,0,0.046587,0.076148,-1.642498,658.947754,-760.736938,187.952637,-0.011890,-0.001389,1.559908,526.507690,-2821.518799,134.321793
33,0,0.046204,0.075824,-1.642548,658.938599,-760.718018,187.993622,-0.012350,-0.001778,1.559358,526.328918,-2821.635986,134.659454
34,0,0.046972,0.076211,-1.642522,658.917114,-760.710571,188.015610,-0.011863,-0.001492,1.559639,526.498840,-2821.489014,134.376755
35,0,0.047051,0.076311,-1.642241,658.889832,-760.731506,187.997772,-0.012460,-0.001132,1.559575,526.512451,-2821.513428,134.321625
36,0,0.047073,0.075904,-1.642312,658.890381,-760.741821,187.960785,-0.012690,-0.000955,1.559745,526.442627,-2821.558105,134.291519
37,0,0.047237,0.076266,-1.642328,658.873840,-760.772400,187.924286,-0.013002,-0.000665,1.559856,526.461853,-2821.592285,134.230957
38,0,0.047560,0.076429,-1.642390,658.872986,-760.780640,187.914810,-0.012604,-0.001102,1.559766,526.461914,-2821.591553,134.233322
39,0,0.046971,0.076367,-1.642506,658.927185,-760.771790,187.918900,-0.012662,-0.000987,1.559828,526.493042,-2821.567383,134.266068
40,0,0.046979,0.076299,-1.642743,658.946777,-760.757568,187.960968,-0.012452,-0.000907,1.559675,526.518250,-2821.536621,134.316498
41,0,0.046681,0.076033,-1.642352,658.945374,-760.755493,188.002243,-0.012277,-0.001207,1.559734,526.525696,-2821.517090,134.397781
42,0,0.046770,0.075759,-1.642339,658.947449,-760.729431,188.004959,-0.011875,-0.001515,1.559770,526.541138,-2821.506348,134.385696
43,0,0.047511,0.076283,-1.642513,658.903687,-760.714661,188.005783,-0.012093,-0.001119,1.559511,526.498657,-2821.471924,134.352448
44,0,0.046907,0.076173,-1.642401,658.921936,-760.742004,187.965240,-0.012562,-0.000876,1.559679,526.481323,-2821.525146,134.296036
45,0,0.046725,0.076243,-1.642405,658.907593,-760.754822,187.932861,-0.012596,-0.001037,1.559799,526.446472,-2821.572266,134.280945
46,0,0.047112,0.076238,-1.642279,658.903748,-760.775940,187.921112,-0.012409,-0.001227,1.559664,526.475769,-2821.594727,134.284088
47,0,0.047171,0.076199,-1.642416,658.895569,-760.769165,187.937332,-0.012655,-0.001133,1.559766,526.473694,-2821.591553,134.265228
48,0,0.046725,0.075952,-1.642425,658.907471,-760.739563,187.984299,-0.012110,-0.001361,1.559664,526.468201,-2821.526611,134.339203
49,0,0.046803,0.075943,-1.642249,658.924194,-760.718689,187.998291,-0.012499,-0.001521,1.559235,526.334045,-2821.641602,134.646729
50,0,0.046776,0.075843,-1.642467,658.937683,-760.734192,188.026184,-0.012365,-0.001296,1.559530,526.537231,-2821.478027,134.341339
51,0,0.046902,0.076111,-1.642211,658.912903,-760.721497,187.981018,-0.012000,-0.001247,1.559504,526.509216,-2821.469238,134.338806
52,0,0.046694,0.075876,-1.642444,658.938843,-760.765381,187.983917,-0.012458,-0.001345,1.559725,526.499329,-2821.510498,134.309250
53,0,0.046779,0.075993,-1.642325,658.915283,-760.776062,187.948257,-0.012159,-0.001139,1.559868,526.465576,-2821.571289,134.309387
54,0,0.047227,0.076369,-1.642445,658.910461,-760.791077,187.929214,-0.012569,-0.001526,1.559647,526.272278,-2821.742676,134.576492
55,0,0.047183,0.076139,-1.642462,658.892334,-760.782715,187.940338,-0.012441,-0.000916,1.559850,526.416077,-2821.595215,134.263535
56,0,0.047380,0.076081,-1.642236,658.906616,-760.757690,187.936569,-0.012268,-0.001226,1.559792,526.467163,-2821.551758,134.239990
57,0,0.047237,0.075722,-1.642425,658.923828,-760.729736,187.973007,-0.012215,-0.001271,1.559770,526.471802,-2821.532471,134.316040
58,0,0.046887,0.076043,-1.642587,658.923584,-760.719482,187.968842,-0.012138,-0.001290,1.559678,526.525452,-2821.516602,134.333649
59,0,0.049667,0.075974,-1.643569,658.968018,-760.647949,187.923492,-0.012181,-0.001467,1.559917,526.551086,-2821.499512,134.365463
60,0,0.046666,0.075807,-1.642550,658.956055,-760.730957,187.995865,-0.012165,-0.001024,1.559497,526.509888,-2821.491699,134.368408
61,0,0.046887,0.075728,-1.642432,658.945740,-760.773438,187.997833,-0.012616,-0.000847,1.559752,526.487427,-2821.530518,134.329819
62,0,0.046680,0.075948,-1.642314,658.919678,-760.755859,187.968979,-0.012589,-0.001012,1.559772,526.463928,-2821.558350,134.293396
