layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, -0.024138736474123984, 0.0005444225522705418, 0.8745162160284301, 0.3590979990110005, -0.011293171370533992, 1.1006301634453588, 1.7335914306640625, 2.43343994140625, 1.0003286743164062, 1724619715.0917454)",1724619715.0921726
"dim: []
data_offset: 0","(0.0, 1.0, -0.027640046367928658, 0.004451976756314433, 0.8736549921714254, 0.3590979990110007, 0.00690888313004584, 1.0966087024353797, 1.7304393310546875, 2.437480224609375, 1.0004780883789062, 1724619715.1309626)",1724619715.1315565
"dim: []
data_offset: 0","(0.0, 1.0, -0.031019148646866574, 0.00762499487950934, 0.868660410330501, 0.3311567261589316, -0.024316164831583647, 1.0955211758883194, 1.7304393310546875, 2.437480224609375, 1.0004780883789062, 1724619715.1600602)",1724619715.1649606
"dim: []
data_offset: 0","(0.0, 1.0, -0.03608167550762373, 0.012378516689366346, 0.8515466604088785, 0.3448318697672969, -0.014592333481353541, 1.0863579610233762, 1.7290743408203124, 2.440953125, 1.0000985107421876, 1724619715.2102334)",1724619715.2164998
"dim: []
data_offset: 0","(0.0, 1.0, -0.03437223532409301, 0.018446615581113098, 0.8440252595190222, 0.33065631707951293, -0.03920144584932732, 1.068241441213301, 1.729804443359375, 2.44505810546875, 0.9981185302734376, 1724619715.2504218)",1724619715.2510118
"dim: []
data_offset: 0","(0.0, 1.0, -0.03258399175431953, 0.02154442414557355, 0.8440239041130898, 0.330656317079513, -0.01862239387789177, 1.0619644558064254, 1.730475830078125, 2.449381591796875, 0.995978759765625, 1724619715.2797942)",1724619715.2811236
"dim: []
data_offset: 0","(0.0, 1.0, -0.03205558270464097, 0.02544565261166589, 0.8628615441225956, 0.3220274524332596, -0.031096761741590255, 1.1614514669346465, 1.73095166015625, 2.452514892578125, 0.99579150390625, 1724619715.3199084)",1724619715.325032
"dim: []
data_offset: 0","(0.0, 1.0, -0.03207935301455823, 0.027013797080615395, 0.8624133263597429, 0.28828782638533534, -0.027869335504283683, 1.25244000214828, 1.73399853515625, 2.455189697265625, 0.996448486328125, 1724619715.3599458)",1724619715.3607213
"dim: []
data_offset: 0","(0.0, 1.0, -0.0308563234574636, 0.02661071688981579, 0.8584285480465852, 0.2767571638502174, -0.010249527618798937, 1.2288832828869616, 1.7405765380859375, 2.458041748046875, 0.9960731811523438, 1724619715.3996682)",1724619715.401656
"dim: []
data_offset: 0","(0.0, 1.0, -0.022897602426225714, 0.02859030771352369, 0.8573510248672274, 0.27675716385021737, 0.008877644612875258, 1.22806505297325, 1.7405765380859375, 2.458041748046875, 0.9960731811523438, 1724619715.4299686)",1724619715.4304683
"dim: []
data_offset: 0","(0.0, 1.0, -0.012919055900184462, 0.028992697736875454, 0.8598280715314769, 0.2936575460088135, 0.004198592804647877, 1.2210905328675534, 1.7488140869140625, 2.460337158203125, 0.9949345092773437, 1724619715.4711037)",1724619715.4720337
"dim: []
data_offset: 0","(0.0, 1.0, -0.0010808193794319904, 0.028701933411783054, 0.8667788205820787, 0.2953792090759182, -0.01694980176100103, 1.2199673878937807, 1.75677783203125, 2.461358154296875, 0.9949114990234375, 1724619715.520938)",1724619715.521705
"dim: []
data_offset: 0","(0.0, 1.0, 0.010711753783693802, 0.02895435182315277, 0.8743684980380952, 0.26920711736768, -0.018351750217901, 1.2549289648957807, 1.7685347900390624, 2.461814208984375, 0.9971065063476563, 1724619715.5600557)",1724619715.562531
"dim: []
data_offset: 0","(0.0, 1.0, 0.024961152564631297, 0.027251402950085598, 0.8771874279568971, 0.2613804022599052, 0.013401816637580034, 1.2437019921942756, 1.7799202880859375, 2.461505615234375, 1.0004071044921874, 1724619715.6003747)",1724619715.603911
"dim: []
data_offset: 0","(0.0, 1.0, 0.053095418984632305, 0.024040833068299596, 0.8864502937275649, 0.2590631205107089, 0.012544031357217579, 1.210497775708665, 1.7959007568359375, 2.46013037109375, 1.0052567138671875, 1724619715.66119)",1724619715.6616178
"dim: []
data_offset: 0","(0.0, 1.0, 0.0757286826281197, 0.020012344580495632, 0.9011072656591592, 0.26571856918640757, -0.016182734426568306, 1.2076379378435664, 1.8122174072265624, 2.458010009765625, 1.01179736328125, 1724619715.710241)",1724619715.7107553
"dim: []
data_offset: 0","(0.0, 1.0, 0.09777116648058855, 0.015270957458731192, 0.9120216648270315, 0.2672008946327765, -0.011166275116354644, 1.162498645309174, 1.828738037109375, 2.45479541015625, 1.0199678344726562, 1724619715.7602649)",1724619715.762921
"dim: []
data_offset: 0","(0.0, 1.0, 0.1142619009200532, 0.011726562318558065, 0.9189939506679429, 0.2668273200320736, -0.014923164055087808, 1.1257711262423167, 1.8421993408203126, 2.4516328125, 1.02752392578125, 1724619715.7997663)",1724619715.8008456
"dim: []
data_offset: 0","(0.0, 1.0, 0.13183037314057333, 0.005261295986416296, 0.9244030446932555, 0.24713733195594634, -0.02371096218394507, 1.0736309215755624, 1.8590911865234374, 2.447228759765625, 1.0376826171875, 1724619715.8506944)",1724619715.8511539
"dim: []
data_offset: 0","(0.0, 1.0, 0.14512878481799962, 4.366980554705452e-05, 0.9308334508087914, 0.24829897850173085, -0.005580070505593324, 1.052417993353646, 1.875340087890625, 2.44218896484375, 1.048583740234375, 1724619715.8902848)",1724619715.8911476
"dim: []
data_offset: 0","(0.0, 1.0, 0.15757082796966249, -0.005024273917090884, 0.9381978684656017, 0.23605439151416205, 0.002135076282821389, 1.0478353787446477, 1.887532470703125, 2.438037841796875, 1.0582542724609374, 1724619715.9312613)",1724619715.9317133
"dim: []
data_offset: 0","(0.0, 1.0, 0.17170774566109764, -0.011162368577692688, 0.9506353857474162, 0.2369624463287768, -0.009461702225818306, 1.0411686481652787, 1.90153076171875, 2.432767822265625, 1.0711302490234376, 1724619715.979806)",1724619715.9821482
