layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, 0.7577979229273247, 0.19583966409514075, 1.1602366686784986, 0.6805393610359993, 0.1926746069370848, 1.3335583160279014, 1.638951904296875, 1.8062537841796875, 1.1851800537109376, 1722528247.3114452)",1722528247.3120503
"dim: []
data_offset: 0","(0.0, 1.0, 0.7510632750451284, 0.1954284655511362, 1.1681148039495604, 0.6787561524146777, 0.19457965073242428, 1.3557181641623275, 1.6274315185546875, 1.804373291015625, 1.191059326171875, 1722528247.341586)",1722528247.3447144
"dim: []
data_offset: 0","(0.0, 1.0, 0.7462985884094798, 0.19554992850033728, 1.1703365675285269, 0.6825542449895706, 0.19693140786639088, 1.3659432834379786, 1.6274315185546875, 1.804373291015625, 1.191059326171875, 1722528247.3614032)",1722528247.3624442
"dim: []
data_offset: 0","(0.0, 1.0, 0.7435135858098726, 0.19527208998510787, 1.1703883799075736, 0.6825542449895704, 0.19693140786639088, 1.3659432834379786, 1.6274315185546875, 1.804373291015625, 1.191059326171875, 1722528247.3841481)",1722528247.3856907
"dim: []
data_offset: 0","(0.0, 1.0, 0.7335475961114944, 0.19542606829408726, 1.1732795098574296, 0.6791270488616155, 0.19888551278382519, 1.370265776834871, 1.616887451171875, 1.8038055419921875, 1.19740380859375, 1722528247.4146516)",1722528247.4151714
"dim: []
data_offset: 0","(0.0, 1.0, 0.7291810881650684, 0.19605199462089967, 1.176139420963154, 0.681403282259633, 0.2000259430247949, 1.389945395628153, 1.616887451171875, 1.8038055419921875, 1.19740380859375, 1722528247.4312513)",1722528247.4316046
"dim: []
data_offset: 0","(0.0, 1.0, 0.7235000257985412, 0.19723957916542326, 1.1838627419813135, 0.687395986555146, 0.20140796806217398, 1.4155493788135565, 1.6087633056640624, 1.8042786865234375, 1.2025257568359375, 1722528247.460933)",1722528247.4612846
"dim: []
data_offset: 0","(0.0, 1.0, 0.7199606276689912, 0.19914601160876216, 1.190027239781497, 0.6803649701502996, 0.20523653393229666, 1.4207962996045747, 1.598861572265625, 1.8059737548828125, 1.208976806640625, 1722528247.4813082)",1722528247.4818337
"dim: []
data_offset: 0","(0.0, 1.0, 0.7146709632634397, 0.2011076500735196, 1.1951223681522665, 0.6928791237189965, 0.2086098147603764, 1.4185592810014456, 1.598861572265625, 1.8059737548828125, 1.208976806640625, 1722528247.5161405)",1722528247.5167127
"dim: []
data_offset: 0","(0.0, 1.0, 0.7112252910851057, 0.20262096572314026, 1.1981622286945308, 0.6769953545100066, 0.21074186840177458, 1.41027867366596, 1.590349853515625, 1.808765380859375, 1.21584033203125, 1722528247.54092)",1722528247.542004
"dim: []
data_offset: 0","(0.0, 1.0, 0.7031496082943227, 0.2081061737096644, 1.201533594920707, 0.686271356098441, 0.21348309219609865, 1.4159197351962085, 1.590349853515625, 1.808765380859375, 1.21584033203125, 1722528247.5702264)",1722528247.5707994
"dim: []
data_offset: 0","(0.0, 1.0, 0.6989855582425348, 0.21204577233999664, 1.2074178691526722, 0.6862713560984411, 0.21348309219609865, 1.4159197351962085, 1.5842481689453125, 1.811558349609375, 1.2213052978515626, 1722528247.6002827)",1722528247.600682
"dim: []
data_offset: 0","(0.0, 1.0, 0.6979635975058519, 0.2133310796772448, 1.209889986885912, 0.6810796165395833, 0.21843932052929116, 1.4211009222021014, 1.5842481689453125, 1.811558349609375, 1.2213052978515626, 1722528247.6210108)",1722528247.6224344
"dim: []
data_offset: 0","(0.0, 1.0, 0.6958232377773426, 0.21584587417916454, 1.213547069023481, 0.672041743419356, 0.22270674547516034, 1.4264661134423204, 1.5780849609375, 1.81572998046875, 1.228513916015625, 1722528247.633264)",1722528247.6344094
"dim: []
data_offset: 0","(0.0, 1.0, 0.6927674953785641, 0.21914306748879944, 1.2170105698793534, 0.672041743419356, 0.22270674547516034, 1.4264661134423204, 1.5780849609375, 1.81572998046875, 1.228513916015625, 1722528247.6561449)",1722528247.6565988
"dim: []
data_offset: 0","(0.0, 1.0, 0.6903594665867588, 0.22283064457668206, 1.2195652789906235, 0.6780876022800103, 0.22919247090963651, 1.4290980871162349, 1.573059814453125, 1.8200938720703126, 1.2358646240234374, 1722528247.6825008)",1722528247.6907413
"dim: []
data_offset: 0","(0.0, 1.0, 0.6879089444686322, 0.22812830643195856, 1.2265455153473868, 0.6887525044984208, 0.23431001939574725, 1.4336359780178345, 1.569213623046875, 1.825158447265625, 1.2435362548828126, 1722528247.7216976)",1722528247.722134
"dim: []
data_offset: 0","(0.0, 1.0, 0.6867137690000716, 0.23119459204845122, 1.232824450546369, 0.6944571105735814, 0.24044956375653115, 1.4397068768092276, 1.569213623046875, 1.825158447265625, 1.2435362548828126, 1722528247.7510905)",1722528247.7514791
