layout,data,timestamp
"dim: []
data_offset: 0","(1.8940664643433542, 0.02457193249275731, 1.3905502564918586, 0.2713411955170192, -0.38057051568287725, 0.5863556923241029, 1.0, 0.0, 0.0, 0.0, 0.0, 0.011658906936645508, 1722278388.4598014)",1722278388.4610085
"dim: []
data_offset: 0","(1.9010494350113163, 0.011426201604737184, 1.406711820699623, 0.2610692599936291, -0.3932883628913065, 0.6749035393981275, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01114201545715332, 1722278388.471577)",1722278388.4731162
"dim: []
data_offset: 0","(1.904262081566247, -0.004848710799130262, 1.4372464127966522, 0.22056950650375462, -0.3309184259067111, 0.7016111303840816, 1.0, 0.0, 0.0, 0.0, 0.0, 0.013501167297363281, 1722278388.487142)",1722278388.4876819
"dim: []
data_offset: 0","(1.9029952130840533, -0.0004036315301799211, 1.4267540266930812, 0.20552489919781736, -0.26180049136963196, 0.6756277341110427, 1.0, 0.0, 0.0, 0.0, 0.0, 0.014161825180053711, 1722278388.5114686)",1722278388.5119774
"dim: []
data_offset: 0","(1.8925211036516763, 0.0021141361918351398, 1.4455775596370661, 0.17249970070826887, -0.2391326073561375, 0.6130478780351085, 1.0, 0.0, 0.0, 0.0, 0.0, 0.015544891357421875, 1722278388.5363195)",1722278388.5367656
"dim: []
data_offset: 0","(1.9085858845830528, -0.003250370899153354, 1.4469379692330089, 0.19037275648783464, -0.23585618201294092, 0.5485548214534774, 1.0, 0.0, 0.0, 0.0, 0.0, 0.019783973693847656, 1722278388.5666025)",1722278388.5670233
"dim: []
data_offset: 0","(1.9059139232693298, 0.0038531132488642864, 1.4479004072870545, 0.163854288959352, -0.2376875782073962, 0.4884375661767397, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01564478874206543, 1722278388.586457)",1722278388.5870223
"dim: []
data_offset: 0","(1.8981413187849376, -0.016370363747369956, 1.4459801851897596, 0.12000829312887082, -0.25934544687256555, 0.402602678370906, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01650524139404297, 1722278388.6122954)",1722278388.612794
"dim: []
data_offset: 0","(1.9088259085978954, -0.04084455011074235, 1.448767736596854, 0.14288303981148587, -0.2958966983473075, 0.34396118604780423, 1.0, 0.0, 0.0, 0.0, 0.0, 0.016829967498779297, 1722278388.6416743)",1722278388.642207
"dim: []
data_offset: 0","(1.9246014253422588, -0.033634835576823396, 1.4492584201823884, 0.1977118672785498, -0.35606807289162246, 0.3068414645466271, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02270817756652832, 1722278388.6691692)",1722278388.6702392
"dim: []
data_offset: 0","(1.9142383443575912, -0.05610438519038607, 1.4497543436744853, 0.17372869069311492, -0.38989600691645676, 0.2877383052919902, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01426076889038086, 1722278388.685418)",1722278388.686224
"dim: []
data_offset: 0","(1.9024968211045046, -0.08918037807599885, 1.4438426913940778, 0.13948266382889568, -0.4305740659617649, 0.26661559281087027, 1.0, 0.0, 0.0, 0.0, 0.0, 0.019068002700805664, 1722278388.7149167)",1722278388.7155626
"dim: []
data_offset: 0","(1.905211157013433, -0.0978191254856036, 1.4585269112792976, 0.09128787914005117, -0.3683000319900284, 0.2904071364958789, 1.0, 0.0, 0.0, 0.0, 0.0, 0.013437032699584961, 1722278388.7404919)",1722278388.7409453
